worksheet_id,worksheet_name,worksheet_type,list_status,version_id,version_number,version_status,active,selected_at_initial_capture,version_label,version_note,status_display,export_required,export_requirement_reason,export_result,artifact_path,screenshot_path,capture_method,detail_url,blocker
62,Mycotoxins [Protocol WS] Preparation of Sample | Centrifuge & Positive Pressure,Dynamic Spreadsheet,Active,210,1,OBSOLETE,false,false,1 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=62,
61,Mycotoxins [Protocol WS] Preparation of Sample | Weigh & Vortex,Dynamic Spreadsheet,Active,213,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 04/10/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=61,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
61,Mycotoxins [Protocol WS] Preparation of Sample | Weigh & Vortex,Dynamic Spreadsheet,Active,209,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=61,
150,Pest (Quantitative Flower) [Protocol WS] Preparation of Lab Control Samples | Sample Preparation 1,Dynamic Spreadsheet,Active,648,3,APPROVED,true,true,3 - APPROVED (ACTIVE),,APPROVED Active since 07/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=150,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
150,Pest (Quantitative Flower) [Protocol WS] Preparation of Lab Control Samples | Sample Preparation 1,Dynamic Spreadsheet,Active,646,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=150,
150,Pest (Quantitative Flower) [Protocol WS] Preparation of Lab Control Samples | Sample Preparation 1,Dynamic Spreadsheet,Active,643,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=150,
153,Pest (Quantitative Flower) [Protocol WS] Preparation of Lab Control Samples | Sample Preparation 2,Dynamic Spreadsheet,Active,649,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 07/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=153,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
153,Pest (Quantitative Flower) [Protocol WS] Preparation of Lab Control Samples | Sample Preparation 2,Dynamic Spreadsheet,Active,647,1,PENDING,false,false,1 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=153,
151,Pest (Quantitative Flower) [Protocol WS] Preparation of Samples | Sample Preparation 1,Dynamic Spreadsheet,Active,644,1,DRAFT,false,true,1 - DRAFT,,DRAFT,true,latest_draft_or_pending_no_active,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=151,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
154,Pest (Quantitative Flower) [Protocol WS] Preparation of Samples | Sample Preparation 2,Dynamic Spreadsheet,Active,650,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 07/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=154,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
152,Pest (Quantitative Flower) [Protocol WS] Preparation of Standards | Sample Preparation 1,Dynamic Spreadsheet,Active,651,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 07/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=152,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
152,Pest (Quantitative Flower) [Protocol WS] Preparation of Standards | Sample Preparation 1,Dynamic Spreadsheet,Active,645,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=152,
155,Pest (Quantitative Flower) [Protocol WS] Preparation of Standards | Sample Preparation 2,Dynamic Spreadsheet,Active,652,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 07/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=155,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
157,Pest (Quantitative) [Protocol WS] Calculations and Reporting of Results,Dynamic Spreadsheet,Active,656,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 07/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=157,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
156,Pest (Quantitative) [Protocol WS] Laboratory Control Requirements,Dynamic Spreadsheet,Active,655,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 07/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=156,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
79,Pest Myco (Qualitative) [Protocol WS] Calculations and Reporting of Results,Dynamic Spreadsheet,Active,250,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 04/17/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=79,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
79,Pest Myco (Qualitative) [Protocol WS] Calculations and Reporting of Results,Dynamic Spreadsheet,Active,249,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=79,
78,Pest Myco (Qualitative) [Protocol WS] Laboratory Control Requirements,Dynamic Spreadsheet,Active,248,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/17/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=78,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
77,Pest Myco (Qualitative) [Protocol WS] LC-MS/MS Setup and Measurement,Dynamic Spreadsheet,Active,247,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/17/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=77,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
74,Pest Myco Qualitative [Protocol WS] Preparation of Laboratory Control Samples,Dynamic Spreadsheet,Active,245,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 04/17/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=74,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
74,Pest Myco Qualitative [Protocol WS] Preparation of Laboratory Control Samples,Dynamic Spreadsheet,Active,244,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=74,
75,Pest Myco Qualitative [Protocol WS] Preparation of Samples,Dynamic Spreadsheet,Active,246,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/17/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=75,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
76,Pest Myco [Protocol WS] LC-MS/MS Setup and Measurement,Dynamic Spreadsheet,Active,654,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 07/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=76,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
76,Pest Myco [Protocol WS] LC-MS/MS Setup and Measurement,Dynamic Spreadsheet,Active,653,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=76,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,700,30,DRAFT,false,true,30 - [AIT-88] Add named cells for METRC - DRAFT,[AIT-88] Add named cells for METRC,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,681,29,APPROVED,true,false,29 - KV Update - APPROVED (ACTIVE),KV Update,APPROVED Active since 08/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,680,28,PENDING,false,false,28 - KV Update - PENDING,KV Update,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,637,27,DRAFT,false,false,27 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,634,26,APPROVED,false,false,26 - Abamectin - APPROVED,Abamectin,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,607,25,DRAFT,false,false,25 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,595,24,APPROVED,false,false,24 - new edit - APPROVED,new edit,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,505,23,APPROVED,false,false,23 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,504,22,APPROVED,false,false,22 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,503,21,APPROVED,false,false,21 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,501,20,APPROVED,false,false,20 - test - APPROVED,test,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,500,19,OBSOLETE,false,false,19 - test - OBSOLETE,test,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,499,18,APPROVED,false,false,18 - test - APPROVED,test,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,498,17,APPROVED,false,false,17 - test - APPROVED,test,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,495,16,APPROVED,false,false,16 - test - APPROVED,test,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,490,15,APPROVED,false,false,15 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,489,14,PENDING,false,false,14 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,418,13,APPROVED,false,false,13 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,416,12,APPROVED,false,false,12 - VC - df - APPROVED,VC - df,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,402,11,APPROVED,false,false,11 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,392,10,APPROVED,false,false,10 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,325,9,APPROVED,false,false,9 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,316,8,APPROVED,false,false,8 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,241,7,APPROVED,false,false,7 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,228,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,205,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,201,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,168,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,167,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
14,Pesticides (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,16,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=14,
13,Pesticides (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,298,5,APPROVED,true,true,5 - APPROVED (ACTIVE),,APPROVED Active since 04/20/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=13,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
13,Pesticides (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,297,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=13,
13,Pesticides (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,294,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=13,
13,Pesticides (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,293,2,PENDING,false,false,2 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=13,
13,Pesticides (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,15,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=13,
16,Pesticides (Quantitative) [Test] Worksheet,Dynamic Spreadsheet,Active,682,7,APPROVED,true,true,7 - KV Update - APPROVED (ACTIVE),KV Update,APPROVED Active since 08/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=16,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
16,Pesticides (Quantitative) [Test] Worksheet,Dynamic Spreadsheet,Active,593,6,APPROVED,false,false,6 - new edit - APPROVED,new edit,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=16,
16,Pesticides (Quantitative) [Test] Worksheet,Dynamic Spreadsheet,Active,497,5,APPROVED,false,false,5 - draft - APPROVED,draft,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=16,
16,Pesticides (Quantitative) [Test] Worksheet,Dynamic Spreadsheet,Active,496,4,APPROVED,false,false,4 - draft - APPROVED,draft,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=16,
16,Pesticides (Quantitative) [Test] Worksheet,Dynamic Spreadsheet,Active,403,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=16,
16,Pesticides (Quantitative) [Test] Worksheet,Dynamic Spreadsheet,Active,315,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=16,
16,Pesticides (Quantitative) [Test] Worksheet,Dynamic Spreadsheet,Active,17,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=16,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,635,13,APPROVED,true,true,13 - Abamectin - APPROVED (ACTIVE),Abamectin,APPROVED Active since 07/03/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,632,12,APPROVED,false,false,12 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,631,11,PENDING,false,false,11 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,630,10,APPROVED,false,false,10 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,586,9,APPROVED,false,false,9 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,502,8,APPROVED,false,false,8 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,491,7,APPROVED,false,false,7 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,417,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,415,5,APPROVED,false,false,5 - VC -DF - APPROVED,VC -DF,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,311,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,292,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,240,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
15,Pesticide_Myco (Qualitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,18,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=15,
59,Preparation of Samples,Dynamic Spreadsheet,Active,207,1,DRAFT,false,true,1 - DRAFT,,DRAFT,true,latest_draft_or_pending_no_active,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=59,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,694,9,APPROVED,true,true,9 - APPROVED (ACTIVE),,APPROVED Active since 08/13/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,693,8,APPROVED,false,false,8 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,507,7,APPROVED,false,false,7 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,506,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,430,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,259,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,140,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,91,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,
11,Residual Solvents [Batch] Worksheet,Dynamic Spreadsheet,Active,13,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=11,
57,Residual Solvents [Protocol WS] Calculations and Reporting of Results,Dynamic Spreadsheet,Active,185,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=57,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
55,Residual Solvents [Protocol WS] Instrument Setup & Measurement,Dynamic Spreadsheet,Active,183,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 04/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=55,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
55,Residual Solvents [Protocol WS] Instrument Setup & Measurement,Dynamic Spreadsheet,Active,182,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=55,
56,Residual Solvents [Protocol WS] Quality Control Requirements,Dynamic Spreadsheet,Active,184,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=56,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
54,Residual Solvents [Protocol WS] Sample Preparation,Dynamic Spreadsheet,Active,181,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=54,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
12,Residual Solvents [Test] Worksheet,Dynamic Spreadsheet,Active,706,42,DRAFT,false,true,42 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=12,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
12,Residual Solvents [Test] Worksheet,Dynamic Spreadsheet,Active,697,41,APPROVED,true,false,41 - APPROVED (ACTIVE),,APPROVED Active since 08/13/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=12,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
12,Residual Solvents [Test] Worksheet,Dynamic Spreadsheet,Active,696,40,APPROVED,false,false,40 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=12,
12,Residual Solvents [Test] Worksheet,Dynamic Spreadsheet,Active,695,39,APPROVED,false,false,39 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=12,
12,Residual Solvents [Test] Worksheet,Dynamic Spreadsheet,Active,692,38,APPROVED,false,false,38 - updated key loaction - APPROVED,updated key loaction,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=12,
12,Residual Solvents [Test] Worksheet,Dynamic Spreadsheet,Active,683,37,APPROVED,false,false,37 - KV Update - APPROVED,KV Update,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=12,
12,Residual Solvents [Test] Worksheet,Dynamic Spreadsheet,Active,606,36,DRAFT,false,false,36 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=12,
12,Residual Solvents [Test] Worksheet,Dynamic Spreadsheet,Active,515,35,APPROVED,false,false,35 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=12,
