store_id,store_name,ordinal,path_json,path_occurrence,value_type,value,redaction_reason
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1273,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Heptane""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1274,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Heptane""]",2,number,27,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1275,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Heptane""]",3,number,500,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1276,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Hexane""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1277,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Hexane""]",2,number,16.8,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1278,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Hexane""]",3,number,50,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1279,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Isopropanol (2-Propanol)""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1280,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Isopropanol (2-Propanol)""]",2,number,9.4,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1281,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Isopropanol (2-Propanol)""]",3,number,500,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1282,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Methanol""]",1,number,0.2,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1283,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Methanol""]",2,number,27.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1284,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Methanol""]",3,number,250,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1285,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Pentane""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1286,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Pentane""]",2,number,38.9,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1287,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Pentane""]",3,number,750,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1288,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Propane""]",1,number,30,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1289,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Propane""]",2,number,32.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1290,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Propane""]",3,number,2100,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1291,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Toluene""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1292,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Toluene""]",2,number,8.8,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1293,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Toluene""]",3,number,150,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1294,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Total Xylenes""]",1,number,0.15,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1295,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Total Xylenes""]",2,number,8.8,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1296,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Total Xylenes""]",3,number,150,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1297,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Trichloroethene""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1298,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Trichloroethene""]",2,number,14,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1299,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""Trichloroethene""]",3,number,25,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1300,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Solvent BasedConcentrateExtract"",""keys""]",1,string,Acetone|Benzene|Butane|Chloroform|Cyclohexane|Dichloromethane|Ethanol|Ethyl Acetate|Heptane|Hexane|Isopropanol (2-Propanol)|Methanol|Pentane|Propane|Toluene|Trichloroethene|Total Xylenes,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1301,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Acetone""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1302,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Acetone""]",2,number,13.3,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1303,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Acetone""]",3,number,750,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1304,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Benzene""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1305,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Benzene""]",2,number,10.9,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1306,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Benzene""]",3,number,1,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1307,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Butane""]",1,number,30,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1308,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Butane""]",2,number,12.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1309,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Butane""]",3,number,800,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1310,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Chloroform""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1311,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Chloroform""]",2,number,14.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1312,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Chloroform""]",3,number,1,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1313,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Cyclohexane""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1314,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Cyclohexane""]",2,number,14.2,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1315,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Cyclohexane""]",3,number,300,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1316,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Dichloromethane""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1317,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Dichloromethane""]",2,number,14.1,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1318,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Dichloromethane""]",3,number,125,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1319,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Ethanol""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1320,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Ethanol""]",2,number,9.4,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1321,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Ethanol""]",3,number,1000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1322,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Ethyl Acetate""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1323,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Ethyl Acetate""]",2,number,18.4,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1324,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Ethyl Acetate""]",3,number,400,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1325,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Heptane""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1326,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Heptane""]",2,number,27,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1327,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Heptane""]",3,number,500,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1328,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Hexane""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1329,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Hexane""]",2,number,16.8,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1330,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Hexane""]",3,number,50,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1331,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Isopropanol (2-Propanol)""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1332,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Isopropanol (2-Propanol)""]",2,number,9.4,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1333,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Isopropanol (2-Propanol)""]",3,number,500,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1334,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Methanol""]",1,number,0.2,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1335,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Methanol""]",2,number,27.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1336,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Methanol""]",3,number,250,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1337,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Pentane""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1338,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Pentane""]",2,number,38.9,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1339,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Pentane""]",3,number,750,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1340,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Propane""]",1,number,30,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1341,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Propane""]",2,number,32.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1342,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Propane""]",3,number,2100,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1343,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Toluene""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1344,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Toluene""]",2,number,8.8,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1345,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Toluene""]",3,number,150,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1346,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Total Xylenes""]",1,number,0.15,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1347,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Total Xylenes""]",2,number,8.8,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1348,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Total Xylenes""]",3,number,150,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1349,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Trichloroethene""]",1,number,0.05,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1350,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Trichloroethene""]",2,number,14,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1351,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""Trichloroethene""]",3,number,25,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1352,"[""MN OCM Hemp Derived Cannabis Products (HDCP)"",""Vape Cartridge"",""keys""]",1,string,Acetone|Benzene|Butane|Chloroform|Cyclohexane|Dichloromethane|Ethanol|Ethyl Acetate|Heptane|Hexane|Isopropanol (2-Propanol)|Methanol|Pentane|Propane|Toluene|Trichloroethene|Total Xylenes,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1353,"[""ND Medical"",""Cannabis Concentrates"",""1,4-Dioxane""]",1,number,71.25,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1354,"[""ND Medical"",""Cannabis Concentrates"",""1,4-Dioxane""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1355,"[""ND Medical"",""Cannabis Concentrates"",""1,4-Dioxane""]",3,number,380,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1356,"[""ND Medical"",""Cannabis Concentrates"",""2-Butanol""]",1,number,437.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1357,"[""ND Medical"",""Cannabis Concentrates"",""2-Butanol""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1358,"[""ND Medical"",""Cannabis Concentrates"",""2-Butanol""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1359,"[""ND Medical"",""Cannabis Concentrates"",""2-Ethoxyethanol""]",1,number,30,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1360,"[""ND Medical"",""Cannabis Concentrates"",""2-Ethoxyethanol""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1361,"[""ND Medical"",""Cannabis Concentrates"",""2-Ethoxyethanol""]",3,number,160,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1362,"[""ND Medical"",""Cannabis Concentrates"",""2-Propanol (IPA)""]",1,number,437.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1363,"[""ND Medical"",""Cannabis Concentrates"",""2-Propanol (IPA)""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1364,"[""ND Medical"",""Cannabis Concentrates"",""2-Propanol (IPA)""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1365,"[""ND Medical"",""Cannabis Concentrates"",""Acetone""]",1,number,437.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1366,"[""ND Medical"",""Cannabis Concentrates"",""Acetone""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1367,"[""ND Medical"",""Cannabis Concentrates"",""Acetone""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1368,"[""ND Medical"",""Cannabis Concentrates"",""Acetonitrile""]",1,number,76.88,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1369,"[""ND Medical"",""Cannabis Concentrates"",""Acetonitrile""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1370,"[""ND Medical"",""Cannabis Concentrates"",""Acetonitrile""]",3,number,410,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1371,"[""ND Medical"",""Cannabis Concentrates"",""Benzene""]",1,number,0.375,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1372,"[""ND Medical"",""Cannabis Concentrates"",""Benzene""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1373,"[""ND Medical"",""Cannabis Concentrates"",""Benzene""]",3,number,2,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1374,"[""ND Medical"",""Cannabis Concentrates"",""Butanes""]",1,number,156.3,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1375,"[""ND Medical"",""Cannabis Concentrates"",""Butanes""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1376,"[""ND Medical"",""Cannabis Concentrates"",""Butanes""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1377,"[""ND Medical"",""Cannabis Concentrates"",""Cumene""]",1,number,13.13,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1378,"[""ND Medical"",""Cannabis Concentrates"",""Cumene""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1379,"[""ND Medical"",""Cannabis Concentrates"",""Cumene""]",3,number,70,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1380,"[""ND Medical"",""Cannabis Concentrates"",""Cyclohexane""]",1,number,727.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1381,"[""ND Medical"",""Cannabis Concentrates"",""Cyclohexane""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1382,"[""ND Medical"",""Cannabis Concentrates"",""Cyclohexane""]",3,number,3880,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1383,"[""ND Medical"",""Cannabis Concentrates"",""Dichloromethane""]",1,number,112.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1384,"[""ND Medical"",""Cannabis Concentrates"",""Dichloromethane""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1385,"[""ND Medical"",""Cannabis Concentrates"",""Dichloromethane""]",3,number,600,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1386,"[""ND Medical"",""Cannabis Concentrates"",""Ethyl acetate""]",1,number,437.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1387,"[""ND Medical"",""Cannabis Concentrates"",""Ethyl acetate""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1388,"[""ND Medical"",""Cannabis Concentrates"",""Ethyl acetate""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1389,"[""ND Medical"",""Cannabis Concentrates"",""Ethyl ether""]",1,number,437.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1390,"[""ND Medical"",""Cannabis Concentrates"",""Ethyl ether""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1391,"[""ND Medical"",""Cannabis Concentrates"",""Ethyl ether""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1392,"[""ND Medical"",""Cannabis Concentrates"",""Ethylene glycol""]",1,number,116.3,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1393,"[""ND Medical"",""Cannabis Concentrates"",""Ethylene glycol""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1394,"[""ND Medical"",""Cannabis Concentrates"",""Ethylene glycol""]",3,number,620,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1395,"[""ND Medical"",""Cannabis Concentrates"",""Ethylene oxide""]",1,number,9.375,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1396,"[""ND Medical"",""Cannabis Concentrates"",""Ethylene oxide""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1397,"[""ND Medical"",""Cannabis Concentrates"",""Ethylene oxide""]",3,number,50,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1398,"[""ND Medical"",""Cannabis Concentrates"",""Heptane""]",1,number,437.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1399,"[""ND Medical"",""Cannabis Concentrates"",""Heptane""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1400,"[""ND Medical"",""Cannabis Concentrates"",""Heptane""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1401,"[""ND Medical"",""Cannabis Concentrates"",""Hexanes""]",1,number,217.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1402,"[""ND Medical"",""Cannabis Concentrates"",""Hexanes""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1403,"[""ND Medical"",""Cannabis Concentrates"",""Hexanes""]",3,number,290,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1404,"[""ND Medical"",""Cannabis Concentrates"",""Isopropyl acetate""]",1,number,437.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1405,"[""ND Medical"",""Cannabis Concentrates"",""Isopropyl acetate""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1406,"[""ND Medical"",""Cannabis Concentrates"",""Isopropyl acetate""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1407,"[""ND Medical"",""Cannabis Concentrates"",""Methanol""]",1,number,312.5,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1408,"[""ND Medical"",""Cannabis Concentrates"",""Methanol""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1409,"[""ND Medical"",""Cannabis Concentrates"",""Methanol""]",3,number,3000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1410,"[""ND Medical"",""Cannabis Concentrates"",""Pentanes""]",1,number,953.1,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1411,"[""ND Medical"",""Cannabis Concentrates"",""Pentanes""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1412,"[""ND Medical"",""Cannabis Concentrates"",""Pentanes""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1413,"[""ND Medical"",""Cannabis Concentrates"",""Propane""]",1,number,31.25,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1414,"[""ND Medical"",""Cannabis Concentrates"",""Propane""]",2,null,,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1415,"[""ND Medical"",""Cannabis Concentrates"",""Propane""]",3,number,5000,
fb123928-53d4-4c6d-82b6-51a6d447f5da,Cannabis Residual Solvents,1416,"[""ND Medical"",""Cannabis Concentrates"",""Tetrahydrofuran""]",1,number,135,
